gvkey,conm,tic,exchg,cusip,fic,sic,costat,fyear,fyr,datadate,at,lt,sale,ebitda,ppent,dp,che,dvc,ni,dltt,dlc
001038,AMC ENTERTAINMENT INC -OLD,AEN.2,12,001669100,USA,7830,I,1999,3,2000-03-31,1188.805,1130.136,1166.942,94.164,822.295,95.974,119.305,0.0,-55.187,819.406,31.842
001038,AMC ENTERTAINMENT INC -OLD,AEN.2,12,001669100,USA,7830,I,2000,3,2001-03-31,1047.264,1106.309,1214.801,102.822,757.518,105.26,34.075,0.0,-105.886,748.138,37.875
001038,AMC ENTERTAINMENT INC -OLD,AEN.2,12,001669100,USA,7830,I,2001,3,2002-03-31,1279.17,1020.814,1341.506,154.148,776.113,99.742,219.432,0.0,-11.468,650.969,34.378
001038,AMC ENTERTAINMENT INC -OLD,AEN.2,12,001669100,USA,7830,I,2002,3,2003-03-31,1491.698,1199.794,1791.57,199.687,856.463,127.02,244.412,0.0,-20.302,725.197,41.641
001038,AMC ENTERTAINMENT INC -OLD,AEN.2,12,001669100,USA,7830,I,2003,3,2004-03-31,1506.534,1225.93,1782.82,231.174,777.277,124.572,333.248,0.0,-10.714,744.964,22.485
001045,AMERICAN AIRLINES GROUP INC,AAMRQ,19,001765106,USA,4512,A,2000,12,2000-12-31,26213.0,19037.0,19703.0,2583.0,18636.0,1202.0,2233.0,0.0,813.0,5474.0,796.0
001045,AMERICAN AIRLINES GROUP INC,AAMRQ,19,001765106,USA,4512,A,2001,12,2001-12-31,32841.0,27468.0,18963.0,-456.0,19655.0,1404.0,2992.0,0.0,-1762.0,9834.0,772.0
001045,AMERICAN AIRLINES GROUP INC,AAMRQ,19,001765106,USA,4512,A,2002,12,2002-12-31,30267.0,29310.0,17299.0,-1256.0,19694.0,1366.0,2733.0,0.0,-3511.0,12310.0,868.0
001045,AMERICAN AIRLINES GROUP INC,AAMRQ,19,001765106,USA,4512,A,2003,12,2003-12-31,29330.0,29284.0,17440.0,582.0,19460.0,1377.0,3133.0,0.0,-1228.0,13126.0,804.0
001045,AMERICAN AIRLINES GROUP INC,AAMRQ,19,001765106,USA,4512,A,2004,12,2004-12-31,28773.0,29354.0,18645.0,1159.0,19137.0,1292.0,3407.0,0.0,-761.0,13524.0,806.0
001045,AMERICAN AIRLINES GROUP INC,AAMRQ,19,001765106,USA,4512,A,2005,12,2005-12-31,29495.0,30973.0,20712.0,1266.0,18546.0,1164.0,4324.0,0.0,-861.0,13456.0,1239.0
001048,ANR PIPELINE CO,4267A,0,001814003,USA,4922,I,2000,12,2000-12-31,1715.0,915.0,592.0,234.0,1272.0,39.0,1.0,74.0,139.0,498.0,0.0
001048,ANR PIPELINE CO,4267A,0,001814003,USA,4922,I,2001,12,2001-12-31,1799.0,1103.0,613.0,-78.0,1385.0,35.0,0.0,30.0,-76.0,702.0,0.0
001048,ANR PIPELINE CO,4267A,0,001814003,USA,4922,I,2002,12,2002-12-31,1920.0,1103.0,544.0,257.0,1407.0,36.0,0.0,0.0,120.0,511.0,0.0
001048,ANR PIPELINE CO,4267A,0,001814003,USA,4922,I,2003,12,2003-12-31,2307.0,1524.0,554.0,245.0,1460.0,37.0,25.0,0.0,130.0,807.0,0.0
001048,ANR PIPELINE CO,4267A,0,001814003,USA,4922,I,2004,12,2004-12-31,2472.0,1572.0,470.0,211.0,1566.0,37.0,0.0,0.0,117.0,733.0,75.0
001048,ANR PIPELINE CO,4267A,0,001814003,USA,4922,I,2005,12,2005-12-31,2617.0,1570.0,548.0,257.0,1631.0,40.0,0.0,0.0,147.0,740.0,0.0
001050,CECO ENVIRONMENTAL CORP,CECO,14,125141101,USA,3564,A,2000,12,2000-12-31,55.896,48.828,89.817,3.96,13.587,1.951,1.666,0.0,-0.69,26.101,3.776
001050,CECO ENVIRONMENTAL CORP,CECO,14,125141101,USA,3564,A,2001,12,2001-12-31,53.03,43.209,90.994,6.381,13.136,2.076,0.053,0.0,-0.264,18.588,2.826
001050,CECO ENVIRONMENTAL CORP,CECO,14,125141101,USA,3564,A,2002,12,2002-12-31,46.677,37.266,78.877,3.455,12.122,1.254,0.194,0.0,-0.123,16.202,2.12
001050,CECO ENVIRONMENTAL CORP,CECO,14,125141101,USA,3564,A,2003,12,2003-12-31,41.154,33.124,68.159,2.556,9.987,1.192,0.529,0.0,-0.667,13.388,2.094
001050,CECO ENVIRONMENTAL CORP,CECO,14,125141101,USA,3564,A,2004,12,2004-12-31,43.441,36.192,69.366,2.338,9.385,1.153,0.339,0.0,-0.928,11.894,4.188
001050,CECO ENVIRONMENTAL CORP,CECO,14,125141101,USA,3564,A,2005,12,2005-12-31,42.9,36.117,81.521,4.704,8.796,1.179,0.31,0.0,-0.435,12.847,1.568
001056,AEROFLEX INC,ARXX,14,007768104,USA,3825,I,2000,6,2000-06-30,248.707,46.775,185.924,31.345,52.222,8.983,66.222,0.0,14.4,12.983,1.566
001056,AEROFLEX INC,ARXX,14,007768104,USA,3825,I,2001,6,2001-06-30,310.252,55.131,232.808,44.563,62.137,11.6,81.908,0.0,21.354,11.428,1.905
001056,AEROFLEX INC,ARXX,14,007768104,USA,3825,I,2002,6,2002-06-30,318.465,68.983,202.634,19.693,74.252,12.46,38.559,0.0,-10.781,12.638,2.171
001056,AEROFLEX INC,ARXX,14,007768104,USA,3825,I,2003,6,2003-06-30,330.616,72.201,291.78,29.472,69.08,14.677,51.307,0.0,6.395,10.956,1.879
001056,AEROFLEX INC,ARXX,14,007768104,USA,3825,I,2004,6,2004-06-30,551.391,124.294,414.101,62.111,74.372,21.856,98.502,0.0,12.147,5.505,4.77
001056,AEROFLEX INC,ARXX,14,007768104,USA,3825,I,2005,6,2005-06-30,589.849,145.869,463.371,62.582,78.195,24.412,12.974,0.0,17.041,4.19,0.634
001072,AVX CORP,AVX,11,002444107,USA,3670,I,1999,3,2000-03-31,1308.331,326.31,1630.273,316.203,372.807,94.972,175.654,22.965,156.932,18.174,12.116
001072,AVX CORP,AVX,11,002444107,USA,3670,I,2000,3,2001-03-31,1885.098,380.064,2608.113,954.43,446.047,129.882,496.186,24.463,567.537,13.722,12.173
001072,AVX CORP,AVX,11,002444107,USA,3670,I,2001,3,2002-03-31,1691.599,215.564,1249.98,167.985,382.571,132.908,601.91,26.201,-7.232,0.0,15.333
001072,AVX CORP,AVX,11,002444107,USA,3670,I,2002,3,2003-03-31,1700.513,237.357,1134.111,97.052,327.7,119.921,504.866,26.146,-12.438,0.0,3.422
001072,AVX CORP,AVX,11,002444107,USA,3670,I,2003,3,2004-03-31,1667.877,281.333,1136.577,65.955,288.002,93.797,564.73,26.048,-107.606,0.0,0.026
001072,AVX CORP,AVX,11,002444107,USA,3670,I,2004,3,2005-03-31,1689.749,250.498,1283.202,151.343,265.892,80.734,526.47,26.022,55.732,0.0,0.0
001075,PINNACLE WEST CAPITAL CORP,PNW,11,723484101,USA,4911,A,2000,12,2000-12-31,7149.151,4766.437,3690.175,1070.381,5133.193,394.41,10.363,120.733,302.332,1955.083,546.244
001075,PINNACLE WEST CAPITAL CORP,PNW,11,723484101,USA,4911,A,2001,12,2001-12-31,7981.748,5482.425,4551.373,1102.53,5907.315,427.903,28.619,129.199,312.166,2673.078,531.902
001075,PINNACLE WEST CAPITAL CORP,PNW,11,723484101,USA,4911,A,2002,12,2002-12-31,8425.806,5739.653,2637.279,940.933,6369.583,424.886,77.707,137.721,149.408,2881.695,383.206
001075,PINNACLE WEST CAPITAL CORP,PNW,11,723484101,USA,4911,A,2003,12,2003-12-31,9536.378,6706.599,2817.852,920.196,7371.556,438.143,228.779,157.417,240.579,2897.725,511.561
001075,PINNACLE WEST CAPITAL CORP,PNW,11,723484101,USA,4911,A,2004,12,2004-12-31,9896.747,6946.551,2899.725,907.364,7430.001,401.105,344.541,166.772,243.195,2584.985,688.195
001075,PINNACLE WEST CAPITAL CORP,PNW,11,723484101,USA,4911,A,2005,12,2005-12-31,11322.645,7897.681,2987.955,1001.503,7486.167,347.652,154.003,186.677,176.267,2608.455,400.62
001076,PROG HOLDINGS INC,PRG,11,74319R101,USA,6141,A,2000,12,2000-12-31,380.379,171.841,502.92,182.64,330.887,133.109,0.095,0.792,27.261,104.769,
001076,PROG HOLDINGS INC,PRG,11,74319R101,USA,6141,A,2001,12,2001-12-31,397.196,177.229,546.681,185.261,336.214,153.548,0.093,0.797,12.336,77.713,
001076,PROG HOLDINGS INC,PRG,11,74319R101,USA,6141,A,2002,12,2002-12-31,483.648,203.103,640.688,227.459,404.381,179.04,0.096,0.833,27.44,72.988,0.277
001076,PROG HOLDINGS INC,PRG,11,74319R101,USA,6141,A,2003,12,2003-12-31,555.292,235.106,766.797,279.022,442.597,215.397,0.095,1.09,36.426,65.308,14.262
001076,PROG HOLDINGS INC,PRG,11,74319R101,USA,6141,A,2004,12,2004-12-31,700.288,325.11,940.98,361.606,536.685,277.187,5.865,1.954,52.616,106.064,10.591
001076,PROG HOLDINGS INC,PRG,11,74319R101,USA,6141,A,2005,12,2005-12-31,858.515,424.044,1124.006,435.288,684.691,333.131,6.973,2.693,57.993,191.226,20.647
001078,ABBOTT LABORATORIES,ABT,11,002824100,USA,3845,A,2000,12,2000-12-31,15283.254,6712.348,13745.916,4089.499,4816.911,827.431,1156.718,1176.694,2785.977,1076.368,479.454
001078,ABBOTT LABORATORIES,ABT,11,002824100,USA,3845,A,2001,12,2001-12-31,23296.423,14236.991,16285.246,4705.95,5551.547,1168.018,713.54,1303.534,1550.39,4335.493,2953.335
001078,ABBOTT LABORATORIES,ABT,11,002824100,USA,3845,A,2002,12,2002-12-31,24259.102,13594.549,17684.663,5118.186,5828.122,1177.345,966.127,1468.643,2793.703,4273.973,2148.654
001078,ABBOTT LABORATORIES,ABT,11,002824100,USA,3845,A,2003,12,2003-12-31,26715.342,13643.084,19680.561,5438.763,6281.806,1273.991,1286.421,1531.71,2753.233,3452.329,2537.357
001078,ABBOTT LABORATORIES,ABT,11,002824100,USA,3845,A,2004,12,2004-12-31,28767.494,14441.711,19680.016,5744.026,6007.874,1288.7,2058.962,1622.148,3235.851,4787.934,1992.683
001078,ABBOTT LABORATORIES,ABT,11,002824100,USA,3845,A,2005,12,2005-12-31,29141.203,14725.932,22287.808,6194.338,6003.141,1358.939,2956.093,1704.077,3372.065,4571.504,2062.01
001082,SERVIDYNE INC,SERV.1,14,81765M106,USA,8700,I,1999,4,2000-04-30,102.846,80.5,174.133,11.872,61.457,3.068,7.269,0.47,-0.457,51.93,1.363
001082,SERVIDYNE INC,SERV.1,14,81765M106,USA,8700,I,2000,4,2001-04-30,97.62,75.114,154.075,7.902,28.134,2.762,11.449,0.47,0.676,50.181,1.709
001082,SERVIDYNE INC,SERV.1,14,81765M106,USA,8700,I,2001,4,2002-04-30,90.941,68.162,117.326,5.766,45.188,3.165,7.911,0.469,0.812,35.163,14.907
001082,SERVIDYNE INC,SERV.1,14,81765M106,USA,8700,I,2002,4,2003-04-30,73.797,52.539,74.015,1.976,43.651,1.888,5.158,0.466,-1.074,33.524,2.63
001082,SERVIDYNE INC,SERV.1,14,81765M106,USA,8700,I,2003,4,2004-04-30,61.876,41.878,38.947,-3.545,30.235,1.155,6.579,0.472,-1.85,27.411,1.293
001082,SERVIDYNE INC,SERV.1,14,81765M106,USA,8700,I,2004,4,2005-04-30,57.067,36.154,22.636,0.871,25.249,1.197,11.675,1.026,1.8,25.355,1.175
001084,WORLDS INC,WDDD,19,98159J200,USA,7370,A,2000,12,2000-12-31,1.964,5.852,1.409,-7.988,1.107,0.868,0.038,0.0,-8.92,1.418,0.66
001084,WORLDS INC,WDDD,19,98159J200,USA,7370,A,2001,12,2001-12-31,0.006,4.705,1.462,-0.745,0.0,1.382,0.006,0.0,-3.285,0.0,2.181
001084,WORLDS INC,WDDD,19,98159J200,USA,7370,A,2002,12,2002-12-31,0.013,4.775,0.162,0.059,0.0,0.0,0.013,0.0,-0.063,0.0,2.216
001084,WORLDS INC,WDDD,19,98159J200,USA,7370,A,2003,12,2003-12-31,0.002,4.944,0.075,-0.029,0.0,0.0,0.002,0.0,-0.179,0.0,2.231
001084,WORLDS INC,WDDD,19,98159J200,USA,7370,A,2004,12,2004-12-31,0.002,4.797,0.093,-0.029,0.0,0.0,0.002,0.0,0.147,0.0,2.074
001084,WORLDS INC,WDDD,19,98159J200,USA,7370,A,2005,12,2005-12-31,0.003,4.715,0.099,-0.014,0.0,0.0,0.003,0.0,0.083,0.0,1.838
001094,ACETO CORP,ACETQ,19,004446100,USA,5160,I,2000,6,2000-06-30,88.081,24.477,184.789,9.755,1.289,0.582,4.964,1.842,6.344,0.908,0.642
001094,ACETO CORP,ACETQ,19,004446100,USA,5160,I,2001,6,2001-06-30,105.173,35.97,178.154,7.759,2.539,0.909,8.298,1.936,4.245,0.671,11.574
001094,ACETO CORP,ACETQ,19,004446100,USA,5160,I,2002,6,2002-06-30,115.703,42.413,229.329,8.965,2.432,1.629,15.575,2.088,4.945,0.0,7.608
001094,ACETO CORP,ACETQ,19,004446100,USA,5160,I,2003,6,2003-06-30,123.519,38.95,271.276,13.973,2.275,1.036,21.14,2.316,7.595,0.0,3.286
001094,ACETO CORP,ACETQ,19,004446100,USA,5160,I,2004,6,2004-06-30,149.697,49.274,297.718,17.163,2.654,1.119,33.218,2.719,13.067,0.0,1.0
001094,ACETO CORP,ACETQ,19,004446100,USA,5160,I,2005,6,2005-06-30,149.028,41.202,313.381,13.45,5.543,1.291,25.018,3.641,10.015,0.0,0.626
001095,ACKERLEY GROUP INC,AK,11,004527107,USA,4833,I,2000,12,2000-12-31,667.307,491.327,224.564,19.107,170.473,15.448,4.687,0.699,148.9,385.439,9.232
001095,ACKERLEY GROUP INC,AK,11,004527107,USA,4833,I,2001,12,2001-12-31,576.841,353.836,198.857,-7.725,121.794,18.326,25.794,0.0,45.535,1.493,289.086
001097,ACMAT CORP  -CL A,ACMT,19,004616108,USA,6351,A,2000,12,2000-12-31,112.216,74.732,26.342,8.003,12.625,1.547,34.622,0.0,2.224,24.553,3.143
001097,ACMAT CORP  -CL A,ACMT,19,004616108,USA,6351,A,2001,12,2001-12-31,109.463,71.491,26.963,6.872,12.274,1.535,31.907,0.0,1.707,21.961,2.589
001097,ACMAT CORP  -CL A,ACMT,19,004616108,USA,6351,A,2002,12,2002-12-31,121.965,81.111,28.225,0.271,11.723,1.067,28.622,0.0,3.157,19.107,2.405
001097,ACMAT CORP  -CL A,ACMT,19,004616108,USA,6351,A,2003,12,2003-12-31,132.43,90.348,19.169,4.985,11.195,1.397,43.204,0.0,1.614,16.399,2.708
001097,ACMAT CORP  -CL A,ACMT,19,004616108,USA,6351,A,2004,12,2004-12-31,139.784,95.72,30.836,5.571,10.946,0.566,44.137,0.0,3.026,16.4,0.0
001097,ACMAT CORP  -CL A,ACMT,19,004616108,USA,6351,A,2005,12,2005-12-31,135.678,84.689,23.203,6.97,10.874,0.505,31.282,0.0,8.484,11.308,2.576
001099,ACME ELECTRIC CORP,ACEE,14,004644100,USA,3612,I,2000,6,2000-06-30,46.21,23.504,80.914,7.195,14.442,2.176,0.206,0.0,0.802,10.313,0.249
001104,ACME UNITED CORP,ACU,12,004816104,USA,3420,A,2000,12,2000-12-31,21.118,13.225,34.413,3.019,3.122,0.59,0.022,0.0,1.061,4.924,2.589
001104,ACME UNITED CORP,ACU,12,004816104,USA,3420,A,2001,12,2001-12-31,20.173,11.501,36.165,3.036,2.259,0.566,0.172,0.0,1.28,2.875,2.841
001104,ACME UNITED CORP,ACU,12,004816104,USA,3420,A,2002,12,2002-12-31,17.614,9.134,30.884,1.593,2.281,0.483,0.598,0.0,0.659,2.032,3.093
001104,ACME UNITED CORP,ACU,12,004816104,USA,3420,A,2003,12,2003-12-31,20.023,9.844,34.975,2.92,2.385,0.434,1.391,0.0,1.222,2.752,2.176
001104,ACME UNITED CORP,ACU,12,004816104,USA,3420,A,2004,12,2004-12-31,23.009,9.027,43.381,6.084,2.295,0.509,1.93,0.215,3.238,0.055,1.421
001104,ACME UNITED CORP,ACU,12,004816104,USA,3420,A,2005,12,2005-12-31,28.194,14.129,49.946,7.484,2.786,0.641,1.076,0.425,2.937,5.577,0.01
001107,ACE HARDWARE CORP,2675B,1,00499Y939,USA,5070,I,2000,12,2000-12-31,1122.173,837.515,2945.151,120.388,261.89,32.273,37.416,86.537,80.392,105.891,88.404
001107,ACE HARDWARE CORP,2675B,1,00499Y939,USA,5070,I,2001,12,2001-12-31,1168.791,888.915,2951.829,116.806,287.507,29.221,42.371,85.109,73.069,170.387,79.779
001107,ACE HARDWARE CORP,2675B,1,00499Y939,USA,5070,I,2002,12,2002-12-31,1143.352,863.33,3029.097,135.679,284.032,31.659,41.952,95.58,82.091,163.075,54.547
001109,ALUF HOLDINGS INC,AHIX,19,022167308,USA,3944,I,2000,12,2000-12-31,6.33,2.871,7.824,0.394,1.22,0.129,0.615,0.0,0.095,0.891,1.058
001109,ALUF HOLDINGS INC,AHIX,19,022167308,USA,3944,I,2001,12,2001-12-31,6.397,3.19,8.172,-0.432,1.134,0.18,0.483,0.0,-0.456,0.748,1.81
001109,ALUF HOLDINGS INC,AHIX,19,022167308,USA,3944,I,2002,12,2002-12-31,5.364,2.363,6.429,-1.103,0.991,0.123,0.563,0.0,-1.306,0.741,1.024
001109,ALUF HOLDINGS INC,AHIX,19,022167308,USA,3944,I,2003,12,2003-12-31,5.378,2.025,8.218,-0.147,1.398,0.305,0.841,0.0,-0.524,0.533,0.783
001109,ALUF HOLDINGS INC,AHIX,19,022167308,USA,3944,I,2004,12,2004-12-31,7.925,2.808,9.109,0.296,1.26,0.299,0.862,0.0,-0.068,0.437,1.607
001109,ALUF HOLDINGS INC,AHIX,19,022167308,USA,3944,I,2005,12,2005-12-31,8.564,1.828,9.481,0.277,1.196,0.295,0.496,0.0,-0.021,0.041,0.805
001111,ACTIVISION INC,,,,USA,7372,I,1999,3,2000-03-31,309.737,177.728,583.905,48.493,10.815,8.618,49.985,0.0,-34.088,73.778,16.26
001111,ACTIVISION INC,,,,USA,7372,I,2000,3,2001-03-31,359.957,178.651,620.183,46.109,15.24,6.302,125.55,0.0,20.507,63.401,10.231
001111,ACTIVISION INC,,,,USA,7372,I,2001,3,2002-03-31,556.887,126.796,786.434,86.791,17.832,6.217,279.007,0.0,52.238,3.122,0.168
001111,ACTIVISION INC,,,,USA,7372,I,2002,3,2003-03-31,704.816,107.076,864.116,104.947,22.265,8.1,406.954,0.0,66.18,2.671,0.147
001111,ACTIVISION INC,,,,USA,7372,I,2003,3,2004-03-31,968.817,136.079,947.656,119.817,25.539,10.0,587.649,0.0,77.715,0.0,0.0
001111,ACTIVISION INC,,,,USA,7372,I,2004,3,2005-03-31,1306.963,207.051,1405.857,195.171,30.49,10.6,840.864,0.0,138.335,0.0,0.0
001115,ADAC LABORATORIES,ADAC.,14,005313200,USA,3844,I,2000,9,2000-09-30,218.615,,324.388,,16.005,,4.864,,-1.229,,27.291
001117,BK TECHNOLOGIES CORP,,,,USA,3663,A,2000,12,2000-12-31,18.422,12.062,21.054,-0.329,2.833,1.221,0.208,0.0,-1.428,6.353,0.848
001117,BK TECHNOLOGIES CORP,,,,USA,3663,A,2001,12,2001-12-31,17.623,11.141,22.809,1.454,2.156,0.761,0.335,0.0,0.122,6.998,0.11
001117,BK TECHNOLOGIES CORP,,,,USA,3663,A,2002,12,2002-12-31,12.856,7.984,15.978,-1.213,1.792,0.519,1.631,0.0,-3.631,3.15,1.97
001117,BK TECHNOLOGIES CORP,,,,USA,3663,A,2003,12,2003-12-31,12.229,6.244,19.728,1.899,1.468,0.493,1.293,0.0,0.868,1.272,3.15
001117,BK TECHNOLOGIES CORP,,,,USA,3663,A,2004,12,2004-12-31,19.693,2.239,20.656,2.431,1.291,0.507,3.14,0.0,7.877,0.0,0.7
001117,BK TECHNOLOGIES CORP,,,,USA,3663,A,2005,12,2005-12-31,31.116,3.298,28.519,6.072,1.22,0.548,5.283,0.0,10.292,0.0,0.0
001119,ADAMS DIVERSIFIED EQUITY FD,ADX,11,006212104,USA,6726,A,2000,12,2000-12-31,,,,,,,,,,,
001119,ADAMS DIVERSIFIED EQUITY FD,ADX,11,006212104,USA,6726,A,2001,12,2001-12-31,,,,,,,,,,,
001119,ADAMS DIVERSIFIED EQUITY FD,ADX,11,006212104,USA,6726,A,2002,12,2002-12-31,,,,,,,,,,,
001119,ADAMS DIVERSIFIED EQUITY FD,ADX,11,006212104,USA,6726,A,2003,12,2003-12-31,,,,,,,,,,,
001119,ADAMS DIVERSIFIED EQUITY FD,ADX,11,006212104,USA,6726,A,2004,12,2004-12-31,,,,,,,,,,,
001119,ADAMS DIVERSIFIED EQUITY FD,ADX,11,006212104,USA,6726,A,2005,12,2005-12-31,,,,,,,,,,,
001121,ADAMS RESOURCES & ENERGY INC,AE,12,006351308,USA,5172,I,2000,12,2000-12-31,448.044,403.731,7022.16,19.606,27.517,6.745,36.14,0.422,8.84,11.9,0.0
001121,ADAMS RESOURCES & ENERGY INC,AE,12,006351308,USA,5172,I,2001,12,2001-12-31,227.027,187.831,4717.242,-5.784,23.899,6.726,14.177,0.548,-4.569,11.475,1.0
001121,ADAMS RESOURCES & ENERGY INC,AE,12,006351308,USA,5172,I,2002,12,2002-12-31,202.12,162.02,2323.317,7.787,22.304,5.565,27.262,0.548,1.452,11.475,0.0
001121,ADAMS RESOURCES & ENERGY INC,AE,12,006351308,USA,5172,I,2003,12,2003-12-31,210.261,168.029,1721.929,14.893,24.407,5.665,28.342,0.97,3.102,11.475,0.0
001121,ADAMS RESOURCES & ENERGY INC,AE,12,006351308,USA,5172,I,2004,12,2004-12-31,238.854,189.279,2069.788,20.537,29.076,6.572,19.942,1.265,8.608,11.475,0.0
001121,ADAMS RESOURCES & ENERGY INC,AE,12,006351308,USA,5172,I,2005,12,2005-12-31,312.662,247.006,2364.833,26.071,39.896,7.06,18.817,1.56,17.641,11.475,0.0
001148,ADVEST GROUP INC,ADV.2,11,007566102,USA,6211,I,2000,9,2000-09-30,2088.889,1938.089,418.752,105.846,14.387,7.191,21.491,2.056,21.024,21.0,593.837
001154,AERO SYSTEMS ENGINEERING INC,AERS.,19,007692106,USA,8711,I,2000,12,2000-12-31,19.21,14.609,30.646,2.005,5.184,1.1,0.048,0.0,0.331,0.12,7.025
001154,AERO SYSTEMS ENGINEERING INC,AERS.,19,007692106,USA,8711,I,2001,12,2001-12-31,15.857,10.985,27.183,2.269,4.614,1.063,0.097,0.0,0.271,1.61,2.146
001154,AERO SYSTEMS ENGINEERING INC,AERS.,19,007692106,USA,8711,I,2002,12,2002-12-31,22.931,15.699,40.857,4.119,4.121,1.059,3.234,0.0,2.36,1.582,0.622
001161,ADVANCED MICRO DEVICES,AMD,14,007903107,USA,3674,A,2000,12,2000-12-31,5767.735,2596.068,4644.187,1467.806,2636.467,579.07,1293.165,0.0,983.026,1167.973,129.57
001161,ADVANCED MICRO DEVICES,AMD,14,007903107,USA,3674,A,2001,12,2001-12-31,5647.242,2092.187,3891.754,660.815,2739.138,622.867,869.997,0.0,-60.581,672.945,331.698
001161,ADVANCED MICRO DEVICES,AMD,14,007903107,USA,3674,A,2002,12,2002-12-31,5619.181,3151.916,2697.029,-96.642,2880.809,756.169,1037.705,0.0,-1303.012,1779.837,161.689
001161,ADVANCED MICRO DEVICES,AMD,14,007903107,USA,3674,A,2003,12,2003-12-31,7094.345,3938.395,3519.168,748.386,3848.492,995.663,1313.367,0.0,-274.49,1899.674,193.266
001161,ADVANCED MICRO DEVICES,AMD,14,007903107,USA,3674,A,2004,12,2004-12-31,7844.21,3993.516,5001.435,1451.517,4233.807,1224.252,1195.559,0.0,91.156,1628.268,230.828
001161,ADVANCED MICRO DEVICES,AMD,14,007903107,USA,3674,A,2005,12,2005-12-31,7287.779,3700.954,5847.577,1466.999,2701.0,1219.344,1794.766,0.0,165.483,1327.065,43.224
001164,MCI INC,WCOEQ,19,98157D106,USA,4813,I,2000,12,2000-12-31,85893.0,30355.0,22755.0,8754.0,35177.0,3280.0,720.0,0.0,2534.0,12494.0,7200.0
001164,MCI INC,WCOEQ,19,98157D106,USA,4813,I,2001,12,2001-12-31,91901.0,34190.0,21348.0,8083.0,36792.0,4121.0,1409.0,0.0,1407.0,24533.0,172.0
001164,MCI INC,WCOEQ,19,98157D106,USA,4813,I,2002,12,2002-12-31,26536.0,47994.0,32202.0,4033.0,14190.0,3291.0,2820.0,0.0,-9173.0,1046.0,885.0
001164,MCI INC,WCOEQ,19,98157D106,USA,4813,I,2003,12,2003-12-31,27367.0,17745.0,27315.0,3555.0,11758.0,2647.0,6178.0,0.0,22211.0,7117.0,330.0
001164,MCI INC,WCOEQ,19,98157D106,USA,4813,I,2004,12,2004-12-31,17060.0,12830.0,20658.0,2133.0,6259.0,1924.0,5504.0,254.0,-4002.0,5909.0,24.0
001165,B-FAST CORP,BFTC,19,055413108,USA,9995,I,2000,9,2000-09-30,11.639,24.108,3.637,-0.962,0.989,0.168,0.177,0.0,-2.68,15.695,0.376
001165,B-FAST CORP,BFTC,19,055413108,USA,9995,I,2001,9,2001-09-30,11.284,26.469,2.711,-0.893,1.513,0.211,0.717,0.0,-2.716,16.354,0.935
001165,B-FAST CORP,BFTC,19,055413108,USA,9995,I,2002,9,2002-09-30,8.96,26.806,2.806,-0.905,1.389,0.166,0.148,0.0,-2.537,16.265,0.127
001165,B-FAST CORP,BFTC,19,055413108,USA,9995,I,2003,9,2003-09-30,8.507,27.423,3.691,-0.377,1.27,0.144,0.053,0.0,-1.126,1.099,15.074
001165,B-FAST CORP,BFTC,19,055413108,USA,9995,I,2004,9,2004-09-30,7.533,28.037,4.119,-0.169,1.142,0.144,0.032,0.0,-0.955,0.935,15.072
001165,B-FAST CORP,BFTC,19,055413108,USA,9995,I,2005,9,2005-09-30,7.456,29.079,4.526,0.004,1.162,0.169,0.005,0.0,-1.119,0.814,15.046
001173,AEROSONIC CORP,AIM.1,12,008015307,USA,3812,I,1999,1,2000-01-31,22.774,10.13,23.271,1.507,4.462,0.53,0.964,0.0,0.26,3.751,2.856
001173,AEROSONIC CORP,AIM.1,12,008015307,USA,3812,I,2000,1,2001-01-31,21.473,8.342,24.672,1.643,4.157,0.543,1.077,0.0,0.456,4.335,1.019
001173,AEROSONIC CORP,AIM.1,12,008015307,USA,3812,I,2001,1,2002-01-31,22.219,8.048,27.424,2.732,4.233,0.603,1.705,0.0,1.04,3.347,1.527
001173,AEROSONIC CORP,AIM.1,12,008015307,USA,3812,I,2002,1,2003-01-31,17.269,8.296,25.672,1.751,4.218,0.638,0.26,0.0,1.006,2.29,1.876
001173,AEROSONIC CORP,AIM.1,12,008015307,USA,3812,I,2003,1,2004-01-31,18.985,9.47,31.113,2.694,3.954,0.683,1.276,0.0,0.542,2.216,1.2
001173,AEROSONIC CORP,AIM.1,12,008015307,USA,3812,I,2004,1,2005-01-31,18.463,7.979,30.721,0.725,3.842,0.654,0.84,0.0,1.541,2.794,0.243
001177,AETNA INC,AET,11,00817Y108,USA,6324,I,2000,12,2000-12-31,47445.7,37318.6,26818.9,,390.0,,17516.8,216.0,127.1,0.0,1592.2
001177,AETNA INC,AET,11,00817Y108,USA,6324,I,2001,12,2001-12-31,43255.1,33364.8,25170.6,534.0,327.0,597.6,17055.8,5.7,-279.6,1591.3,109.7
001177,AETNA INC,AET,11,00817Y108,USA,6324,I,2002,12,2002-12-31,40047.5,33067.5,19878.7,1126.8,244.8,301.5,18091.6,6.0,-2522.5,1633.2,0.0
001177,AETNA INC,AET,11,00817Y108,USA,6324,I,2003,12,2003-12-31,40950.2,33026.2,17976.4,1859.5,267.5,199.6,18165.0,6.1,933.8,1613.7,0.0
